run_idx,step,action,new_item,score,inventory_size,ingredients,final_reward,domain
54,2,"('scissors', '[leaf]-[[pen]-[thread]]')","('[scissors]-[[leaf]-[[pen]-[thread]]]', 90)",90,8,"[('ribbon', 0), ('glitter', 0), ('pinecone', 0), ('[scissors]-[[leaf]-[[pen]-[thread]]]', 90)]",185,decorations
54,3,"('paint', '[scissors]-[[leaf]-[[pen]-[thread]]]')","('[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]', 120)",120,8,"[('ribbon', 0), ('glitter', 0), ('pinecone', 0), ('[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]', 120)]",185,decorations
54,4,"('paint', 'glitter')","('[paint]-[glitter]', 15)",120,8,"[('ribbon', 0), ('pinecone', 0), ('[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]', 120), ('[paint]-[glitter]', 15)]",185,decorations
54,5,"('pen', 'ribbon')","('[pen]-[ribbon]', 20)",120,8,"[('pinecone', 0), ('[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]', 120), ('[paint]-[glitter]', 15), ('[pen]-[ribbon]', 20)]",185,decorations
54,6,"('scissors', '[paint]-[glitter]')","('[scissors]-[[paint]-[glitter]]', 35)",120,8,"[('pinecone', 0), ('[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]', 120), ('[pen]-[ribbon]', 20), ('[scissors]-[[paint]-[glitter]]', 35)]",185,decorations
54,7,"('pen', '[scissors]-[[paint]-[glitter]]')","('[pen]-[[scissors]-[[paint]-[glitter]]]', 55)",120,8,"[('pinecone', 0), ('[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]', 120), ('[pen]-[ribbon]', 20), ('[pen]-[[scissors]-[[paint]-[glitter]]]', 55)]",185,decorations
54,8,"('[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]', '[pen]-[[scissors]-[[paint]-[glitter]]]')","('[[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]]-[[pen]-[[scissors]-[[paint]-[glitter]]]]', 140)",140,7,"[('pinecone', 0), ('[pen]-[ribbon]', 20), ('[[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]]-[[pen]-[[scissors]-[[paint]-[glitter]]]]', 140)]",185,decorations
54,9,"('paint', 'pinecone')","('[paint]-[pinecone]', 15)",140,7,"[('[pen]-[ribbon]', 20), ('[[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]]-[[pen]-[[scissors]-[[paint]-[glitter]]]]', 140), ('[paint]-[pinecone]', 15)]",185,decorations
54,10,"('paint', '[pen]-[ribbon]')","('[paint]-[[pen]-[ribbon]]', 35)",140,7,"[('[[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]]-[[pen]-[[scissors]-[[paint]-[glitter]]]]', 140), ('[paint]-[pinecone]', 15), ('[paint]-[[pen]-[ribbon]]', 35)]",185,decorations
54,11,"('scissors', '[paint]-[[pen]-[ribbon]]')","('[scissors]-[[paint]-[[pen]-[ribbon]]]', 55)",140,7,"[('[[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]]-[[pen]-[[scissors]-[[paint]-[glitter]]]]', 140), ('[paint]-[pinecone]', 15), ('[scissors]-[[paint]-[[pen]-[ribbon]]]', 55)]",185,decorations
54,12,"('frame', '[scissors]-[[paint]-[[pen]-[ribbon]]]')","('[frame]-[[scissors]-[[paint]-[[pen]-[ribbon]]]]', 80)",140,7,"[('[[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]]-[[pen]-[[scissors]-[[paint]-[glitter]]]]', 140), ('[paint]-[pinecone]', 15), ('[frame]-[[scissors]-[[paint]-[[pen]-[ribbon]]]]', 80)]",185,decorations
54,13,"('[[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]]-[[pen]-[[scissors]-[[paint]-[glitter]]]]', '[frame]-[[scissors]-[[paint]-[[pen]-[ribbon]]]]')","('[[[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]]-[[pen]-[[scissors]-[[paint]-[glitter]]]]]-[[frame]-[[scissors]-[[paint]-[[pen]-[ribbon]]]]]', 185)",185,6,"[('[paint]-[pinecone]', 15), ('[[[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]]-[[pen]-[[scissors]-[[paint]-[glitter]]]]]-[[frame]-[[scissors]-[[paint]-[[pen]-[ribbon]]]]]', 185)]",185,decorations
54,14,"('frame', '[paint]-[pinecone]')","('[frame]-[[paint]-[pinecone]]', 40)",185,6,"[('[[[paint]-[[scissors]-[[leaf]-[[pen]-[thread]]]]]-[[pen]-[[scissors]-[[paint]-[glitter]]]]]-[[frame]-[[scissors]-[[paint]-[[pen]-[ribbon]]]]]', 185), ('[frame]-[[paint]-[pinecone]]', 40)]",185,decorations
55,0,"('frame', 'beads')","('[frame]-[beads]', 25)",25,9,"[('wood', 0), ('shell', 0), ('pinecone', 0), ('bark', 0), ('[frame]-[beads]', 25)]",85,decorations
55,1,"('bark', '[frame]-[beads]')","('[bark]-[[frame]-[beads]]', 55)",55,8,"[('wood', 0), ('shell', 0), ('pinecone', 0), ('[bark]-[[frame]-[beads]]', 55)]",85,decorations
55,2,"('paint', '[bark]-[[frame]-[beads]]')","('[paint]-[[bark]-[[frame]-[beads]]]', 85)",85,8,"[('wood', 0), ('shell', 0), ('pinecone', 0), ('[paint]-[[bark]-[[frame]-[beads]]]', 85)]",85,decorations
55,3,"('frame', 'wood')","('[frame]-[wood]', 25)",85,8,"[('shell', 0), ('pinecone', 0), ('[paint]-[[bark]-[[frame]-[beads]]]', 85), ('[frame]-[wood]', 25)]",85,decorations
55,4,"('frame', 'shell')","('[frame]-[shell]', 25)",85,8,"[('pinecone', 0), ('[paint]-[[bark]-[[frame]-[beads]]]', 85), ('[frame]-[wood]', 25), ('[frame]-[shell]', 25)]",85,decorations
55,5,"('paint', 'pinecone')","('[paint]-[pinecone]', 15)",85,8,"[('[paint]-[[bark]-[[frame]-[beads]]]', 85), ('[frame]-[wood]', 25), ('[frame]-[shell]', 25), ('[paint]-[pinecone]', 15)]",85,decorations
55,6,"('[frame]-[wood]', '[frame]-[shell]')","('[[frame]-[wood]]-[[frame]-[shell]]', 50)",85,7,"[('[paint]-[[bark]-[[frame]-[beads]]]', 85), ('[paint]-[pinecone]', 15), ('[[frame]-[wood]]-[[frame]-[shell]]', 50)]",85,decorations
55,7,"('paint', '[[frame]-[wood]]-[[frame]-[shell]]')","('[paint]-[[[frame]-[wood]]-[[frame]-[shell]]]', 80)",85,7,"[('[paint]-[[bark]-[[frame]-[beads]]]', 85), ('[paint]-[pinecone]', 15), ('[paint]-[[[frame]-[wood]]-[[frame]-[shell]]]', 80)]",85,decorations
55,8,"('pen', '[paint]-[pinecone]')","('[pen]-[[paint]-[pinecone]]', -15)",85,7,"[('[paint]-[[bark]-[[frame]-[beads]]]', 85), ('[paint]-[[[frame]-[wood]]-[[frame]-[shell]]]', 80), ('[pen]-[[paint]-[pinecone]]', -15)]",85,decorations
55,9,"('scissors', '[pen]-[[paint]-[pinecone]]')","('[scissors]-[[pen]-[[paint]-[pinecone]]]', -45)",85,7,"[('[paint]-[[bark]-[[frame]-[beads]]]', 85), ('[paint]-[[[frame]-[wood]]-[[frame]-[shell]]]', 80), ('[scissors]-[[pen]-[[paint]-[pinecone]]]', -45)]",85,decorations
55,10,"('frame', '[paint]-[[bark]-[[frame]-[beads]]]')","('[frame]-[[paint]-[[bark]-[[frame]-[beads]]]]', 85)",85,7,"[('[paint]-[[[frame]-[wood]]-[[frame]-[shell]]]', 80), ('[scissors]-[[pen]-[[paint]-[pinecone]]]', -45), ('[frame]-[[paint]-[[bark]-[[frame]-[beads]]]]', 85)]",85,decorations
55,11,"('frame', '[paint]-[[[frame]-[wood]]-[[frame]-[shell]]]')","('[frame]-[[paint]-[[[frame]-[wood]]-[[frame]-[shell]]]]', 80)",85,7,"[('[scissors]-[[pen]-[[paint]-[pinecone]]]', -45), ('[frame]-[[paint]-[[bark]-[[frame]-[beads]]]]', 85), ('[frame]-[[paint]-[[[frame]-[wood]]-[[frame]-[shell]]]]', 80)]",85,decorations
55,12,"('pen', '[scissors]-[[pen]-[[paint]-[pinecone]]]')","('[scissors]-[[pen]-[[paint]-[pinecone]]]', -45)",85,7,"[('[frame]-[[paint]-[[bark]-[[frame]-[beads]]]]', 85), ('[frame]-[[paint]-[[[frame]-[wood]]-[[frame]-[shell]]]]', 80), ('[scissors]-[[pen]-[[paint]-[pinecone]]]', -45)]",85,decorations
55,13,"('scissors', '[scissors]-[[pen]-[[paint]-[pinecone]]]')","('[scissors]-[[pen]-[[paint]-[pinecone]]]', -45)",85,7,"[('[frame]-[[paint]-[[bark]-[[frame]-[beads]]]]', 85), ('[frame]-[[paint]-[[[frame]-[wood]]-[[frame]-[shell]]]]', 80), ('[scissors]-[[pen]-[[paint]-[pinecone]]]', -45)]",85,decorations
55,14,,,85,7,"[('[frame]-[[paint]-[[bark]-[[frame]-[beads]]]]', 85), ('[frame]-[[paint]-[[[frame]-[wood]]-[[frame]-[shell]]]]', 80), ('[scissors]-[[pen]-[[paint]-[pinecone]]]', -45)]",85,decorations
56,0,"('cardboard', 'newspaper')","('[cardboard]-[newspaper]', 0)",0,8,"[('shell', 0), ('paper', 0), ('yarn', 0), ('[cardboard]-[newspaper]', 0)]",175,decorations
56,1,"('pen', '[cardboard]-[newspaper]')","('[pen]-[[cardboard]-[newspaper]]', 40)",40,8,"[('shell', 0), ('paper', 0), ('yarn', 0), ('[pen]-[[cardboard]-[newspaper]]', 40)]",175,decorations
56,2,"('scissors', '[pen]-[[cardboard]-[newspaper]]')","('[scissors]-[[pen]-[[cardboard]-[newspaper]]]', 80)",80,8,"[('shell', 0), ('paper', 0), ('yarn', 0), ('[scissors]-[[pen]-[[cardboard]-[newspaper]]]', 80)]",175,decorations
56,3,"('paint', '[scissors]-[[pen]-[[cardboard]-[newspaper]]]')","('[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]', 110)",110,8,"[('shell', 0), ('paper', 0), ('yarn', 0), ('[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]', 110)]",175,decorations
56,4,"('paint', 'shell')","('[paint]-[shell]', 15)",110,8,"[('paper', 0), ('yarn', 0), ('[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]', 110), ('[paint]-[shell]', 15)]",175,decorations
56,5,"('frame', '[paint]-[shell]')","('[frame]-[[paint]-[shell]]', 40)",110,8,"[('paper', 0), ('yarn', 0), ('[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]', 110), ('[frame]-[[paint]-[shell]]', 40)]",175,decorations
56,6,"('[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]', '[frame]-[[paint]-[shell]]')","('[[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]]-[[frame]-[[paint]-[shell]]]', 145)",145,7,"[('paper', 0), ('yarn', 0), ('[[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]]-[[frame]-[[paint]-[shell]]]', 145)]",175,decorations
56,7,"('pen', 'paper')","('[pen]-[paper]', 20)",145,7,"[('yarn', 0), ('[[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]]-[[frame]-[[paint]-[shell]]]', 145), ('[pen]-[paper]', 20)]",175,decorations
56,8,"('scissors', '[pen]-[paper]')","('[scissors]-[[pen]-[paper]]', 40)",145,7,"[('yarn', 0), ('[[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]]-[[frame]-[[paint]-[shell]]]', 145), ('[scissors]-[[pen]-[paper]]', 40)]",175,decorations
56,9,"('frame', '[scissors]-[[pen]-[paper]]')","('[frame]-[[scissors]-[[pen]-[paper]]]', 65)",145,7,"[('yarn', 0), ('[[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]]-[[frame]-[[paint]-[shell]]]', 145), ('[frame]-[[scissors]-[[pen]-[paper]]]', 65)]",175,decorations
56,10,"('[[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]]-[[frame]-[[paint]-[shell]]]', '[frame]-[[scissors]-[[pen]-[paper]]]')","('[[[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]]-[[frame]-[[paint]-[shell]]]]-[[frame]-[[scissors]-[[pen]-[paper]]]]', 175)",175,6,"[('yarn', 0), ('[[[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]]-[[frame]-[[paint]-[shell]]]]-[[frame]-[[scissors]-[[pen]-[paper]]]]', 175)]",175,decorations
56,11,"('pen', 'yarn')","('[pen]-[yarn]', 20)",175,6,"[('[[[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]]-[[frame]-[[paint]-[shell]]]]-[[frame]-[[scissors]-[[pen]-[paper]]]]', 175), ('[pen]-[yarn]', 20)]",175,decorations
56,12,"('scissors', '[pen]-[yarn]')","('[scissors]-[[pen]-[yarn]]', 40)",175,6,"[('[[[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]]-[[frame]-[[paint]-[shell]]]]-[[frame]-[[scissors]-[[pen]-[paper]]]]', 175), ('[scissors]-[[pen]-[yarn]]', 40)]",175,decorations
56,13,"('frame', '[[[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]]-[[frame]-[[paint]-[shell]]]]-[[frame]-[[scissors]-[[pen]-[paper]]]]')","('[frame]-[[[[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]]-[[frame]-[[paint]-[shell]]]]-[[frame]-[[scissors]-[[pen]-[paper]]]]]', 175)",175,6,"[('[scissors]-[[pen]-[yarn]]', 40), ('[frame]-[[[[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]]-[[frame]-[[paint]-[shell]]]]-[[frame]-[[scissors]-[[pen]-[paper]]]]]', 175)]",175,decorations
56,14,,,175,6,"[('[scissors]-[[pen]-[yarn]]', 40), ('[frame]-[[[[paint]-[[scissors]-[[pen]-[[cardboard]-[newspaper]]]]]-[[frame]-[[paint]-[shell]]]]-[[frame]-[[scissors]-[[pen]-[paper]]]]]', 175)]",175,decorations
57,0,"('cardboard', 'mushroom')","('[mushroom]-[cardboard]', 30)",30,8,"[('acorn', 0), ('feather', 0), ('paper', 0), ('[mushroom]-[cardboard]', 30)]",120,decorations
57,1,"('scissors', '[mushroom]-[cardboard]')","('[scissors]-[[mushroom]-[cardboard]]', 70)",70,8,"[('acorn', 0), ('feather', 0), ('paper', 0), ('[scissors]-[[mushroom]-[cardboard]]', 70)]",120,decorations
57,2,"('paint', '[scissors]-[[mushroom]-[cardboard]]')","('[paint]-[[scissors]-[[mushroom]-[cardboard]]]', 100)",100,8,"[('acorn', 0), ('feather', 0), ('paper', 0), ('[paint]-[[scissors]-[[mushroom]-[cardboard]]]', 100)]",120,decorations
57,3,"('scissors', 'feather')","('[scissors]-[feather]', 20)",100,8,"[('acorn', 0), ('paper', 0), ('[paint]-[[scissors]-[[mushroom]-[cardboard]]]', 100), ('[scissors]-[feather]', 20)]",120,decorations
57,4,"('scissors', 'paper')","('[scissors]-[paper]', 20)",100,8,"[('acorn', 0), ('[paint]-[[scissors]-[[mushroom]-[cardboard]]]', 100), ('[scissors]-[feather]', 20), ('[scissors]-[paper]', 20)]",120,decorations
57,5,"('pen', '[scissors]-[paper]')","('[pen]-[[scissors]-[paper]]', 40)",100,8,"[('acorn', 0), ('[paint]-[[scissors]-[[mushroom]-[cardboard]]]', 100), ('[scissors]-[feather]', 20), ('[pen]-[[scissors]-[paper]]', 40)]",120,decorations
57,6,"('[scissors]-[feather]', '[pen]-[[scissors]-[paper]]')","('[[scissors]-[feather]]-[[pen]-[[scissors]-[paper]]]', 90)",100,7,"[('acorn', 0), ('[paint]-[[scissors]-[[mushroom]-[cardboard]]]', 100), ('[[scissors]-[feather]]-[[pen]-[[scissors]-[paper]]]', 90)]",120,decorations
57,7,"('paint', '[[scissors]-[feather]]-[[pen]-[[scissors]-[paper]]]')","('[paint]-[[[scissors]-[feather]]-[[pen]-[[scissors]-[paper]]]]', 120)",120,7,"[('acorn', 0), ('[paint]-[[scissors]-[[mushroom]-[cardboard]]]', 100), ('[paint]-[[[scissors]-[feather]]-[[pen]-[[scissors]-[paper]]]]', 120)]",120,decorations
57,8,"('frame', 'acorn')","('[frame]-[acorn]', 25)",120,7,"[('[paint]-[[scissors]-[[mushroom]-[cardboard]]]', 100), ('[paint]-[[[scissors]-[feather]]-[[pen]-[[scissors]-[paper]]]]', 120), ('[frame]-[acorn]', 25)]",120,decorations
57,9,"('frame', '[paint]-[[scissors]-[[mushroom]-[cardboard]]]')","('[frame]-[[paint]-[[scissors]-[[mushroom]-[cardboard]]]]', 100)",120,7,"[('[paint]-[[[scissors]-[feather]]-[[pen]-[[scissors]-[paper]]]]', 120), ('[frame]-[acorn]', 25), ('[frame]-[[paint]-[[scissors]-[[mushroom]-[cardboard]]]]', 100)]",120,decorations
57,10,"('frame', '[frame]-[[paint]-[[scissors]-[[mushroom]-[cardboard]]]]')","('[frame]-[[paint]-[[scissors]-[[mushroom]-[cardboard]]]]', 100)",120,7,"[('[paint]-[[[scissors]-[feather]]-[[pen]-[[scissors]-[paper]]]]', 120), ('[frame]-[acorn]', 25), ('[frame]-[[paint]-[[scissors]-[[mushroom]-[cardboard]]]]', 100)]",120,decorations
57,11,,,120,7,"[('[paint]-[[[scissors]-[feather]]-[[pen]-[[scissors]-[paper]]]]', 120), ('[frame]-[acorn]', 25), ('[frame]-[[paint]-[[scissors]-[[mushroom]-[cardboard]]]]', 100)]",120,decorations
58,0,"('scissors', 'sunflower')","('[scissors]-[sunflower]', 20)",20,9,"[('cardboard', 0), ('feather', 0), ('ribbon', 0), ('wood', 0), ('[scissors]-[sunflower]', 20)]",135,decorations
58,1,"('ribbon', '[scissors]-[sunflower]')","('[ribbon]-[[scissors]-[sunflower]]', 50)",50,8,"[('cardboard', 0), ('feather', 0), ('wood', 0), ('[ribbon]-[[scissors]-[sunflower]]', 50)]",135,decorations
58,2,"('scissors', '[ribbon]-[[scissors]-[sunflower]]')","('[scissors]-[[ribbon]-[[scissors]-[sunflower]]]', 70)",70,8,"[('cardboard', 0), ('feather', 0), ('wood', 0), ('[scissors]-[[ribbon]-[[scissors]-[sunflower]]]', 70)]",135,decorations
58,3,"('paint', '[scissors]-[[ribbon]-[[scissors]-[sunflower]]]')","('[paint]-[[scissors]-[[ribbon]-[[scissors]-[sunflower]]]]', 100)",100,8,"[('cardboard', 0), ('feather', 0), ('wood', 0), ('[paint]-[[scissors]-[[ribbon]-[[scissors]-[sunflower]]]]', 100)]",135,decorations
58,4,"('paint', 'cardboard')","('[paint]-[cardboard]', 15)",100,8,"[('feather', 0), ('wood', 0), ('[paint]-[[scissors]-[[ribbon]-[[scissors]-[sunflower]]]]', 100), ('[paint]-[cardboard]', 15)]",135,decorations
58,5,"('frame', '[paint]-[cardboard]')","('[frame]-[[paint]-[cardboard]]', 40)",100,8,"[('feather', 0), ('wood', 0), ('[paint]-[[scissors]-[[ribbon]-[[scissors]-[sunflower]]]]', 100), ('[frame]-[[paint]-[cardboard]]', 40)]",135,decorations
58,6,"('frame', 'feather')","('[frame]-[feather]', 25)",100,8,"[('wood', 0), ('[paint]-[[scissors]-[[ribbon]-[[scissors]-[sunflower]]]]', 100), ('[frame]-[[paint]-[cardboard]]', 40), ('[frame]-[feather]', 25)]",135,decorations
58,7,"('[frame]-[[paint]-[cardboard]]', '[frame]-[feather]')","('[[frame]-[feather]]-[[frame]-[[paint]-[cardboard]]]', 95)",100,7,"[('wood', 0), ('[paint]-[[scissors]-[[ribbon]-[[scissors]-[sunflower]]]]', 100), ('[[frame]-[feather]]-[[frame]-[[paint]-[cardboard]]]', 95)]",135,decorations
58,8,"('scissors', '[[frame]-[feather]]-[[frame]-[[paint]-[cardboard]]]')","('[scissors]-[[[frame]-[feather]]-[[frame]-[[paint]-[cardboard]]]]', 135)",135,7,"[('wood', 0), ('[paint]-[[scissors]-[[ribbon]-[[scissors]-[sunflower]]]]', 100), ('[scissors]-[[[frame]-[feather]]-[[frame]-[[paint]-[cardboard]]]]', 135)]",135,decorations
58,9,,,135,7,"[('wood', 0), ('[paint]-[[scissors]-[[ribbon]-[[scissors]-[sunflower]]]]', 100), ('[scissors]-[[[frame]-[feather]]-[[frame]-[[paint]-[cardboard]]]]', 135)]",135,decorations
59,0,"('flower', 'cardboard')","('[flower]-[cardboard]', 30)",30,8,"[('mushroom', 0), ('sunflower', 0), ('rock', 0), ('[flower]-[cardboard]', 30)]",130,decorations
59,1,"('scissors', '[flower]-[cardboard]')","('[scissors]-[[flower]-[cardboard]]', 70)",70,8,"[('mushroom', 0), ('sunflower', 0), ('rock', 0), ('[scissors]-[[flower]-[cardboard]]', 70)]",130,decorations
59,2,"('paint', '[scissors]-[[flower]-[cardboard]]')","('[paint]-[[scissors]-[[flower]-[cardboard]]]', 100)",100,8,"[('mushroom', 0), ('sunflower', 0), ('rock', 0), ('[paint]-[[scissors]-[[flower]-[cardboard]]]', 100)]",130,decorations
59,3,"('paint', 'sunflower')","('[paint]-[sunflower]', 15)",100,8,"[('mushroom', 0), ('rock', 0), ('[paint]-[[scissors]-[[flower]-[cardboard]]]', 100), ('[paint]-[sunflower]', 15)]",130,decorations
59,4,"('paint', 'mushroom')","('[paint]-[mushroom]', 15)",100,8,"[('rock', 0), ('[paint]-[[scissors]-[[flower]-[cardboard]]]', 100), ('[paint]-[sunflower]', 15), ('[paint]-[mushroom]', 15)]",130,decorations
59,5,"('frame', '[paint]-[mushroom]')","('[frame]-[[paint]-[mushroom]]', 40)",100,8,"[('rock', 0), ('[paint]-[[scissors]-[[flower]-[cardboard]]]', 100), ('[paint]-[sunflower]', 15), ('[frame]-[[paint]-[mushroom]]', 40)]",130,decorations
59,6,"('[paint]-[[scissors]-[[flower]-[cardboard]]]', '[frame]-[[paint]-[mushroom]]')","('[[paint]-[[scissors]-[[flower]-[cardboard]]]]-[[frame]-[[paint]-[mushroom]]]', 105)",105,7,"[('rock', 0), ('[paint]-[sunflower]', 15), ('[[paint]-[[scissors]-[[flower]-[cardboard]]]]-[[frame]-[[paint]-[mushroom]]]', 105)]",130,decorations
59,7,"('scissors', '[[paint]-[[scissors]-[[flower]-[cardboard]]]]-[[frame]-[[paint]-[mushroom]]]')","('[scissors]-[[[paint]-[[scissors]-[[flower]-[cardboard]]]]-[[frame]-[[paint]-[mushroom]]]]', 125)",125,7,"[('rock', 0), ('[paint]-[sunflower]', 15), ('[scissors]-[[[paint]-[[scissors]-[[flower]-[cardboard]]]]-[[frame]-[[paint]-[mushroom]]]]', 125)]",130,decorations
59,8,"('paint', 'rock')","('[paint]-[rock]', 15)",125,7,"[('[paint]-[sunflower]', 15), ('[scissors]-[[[paint]-[[scissors]-[[flower]-[cardboard]]]]-[[frame]-[[paint]-[mushroom]]]]', 125), ('[paint]-[rock]', 15)]",130,decorations
59,9,"('frame', '[paint]-[rock]')","('[frame]-[[paint]-[rock]]', 40)",125,7,"[('[paint]-[sunflower]', 15), ('[scissors]-[[[paint]-[[scissors]-[[flower]-[cardboard]]]]-[[frame]-[[paint]-[mushroom]]]]', 125), ('[frame]-[[paint]-[rock]]', 40)]",130,decorations
59,10,"('frame', '[paint]-[sunflower]')","('[frame]-[[paint]-[sunflower]]', 40)",125,7,"[('[scissors]-[[[paint]-[[scissors]-[[flower]-[cardboard]]]]-[[frame]-[[paint]-[mushroom]]]]', 125), ('[frame]-[[paint]-[rock]]', 40), ('[frame]-[[paint]-[sunflower]]', 40)]",130,decorations
59,11,"('scissors', '[scissors]-[[[paint]-[[scissors]-[[flower]-[cardboard]]]]-[[frame]-[[paint]-[mushroom]]]]')","('[scissors]-[[scissors]-[[[paint]-[[scissors]-[[flower]-[cardboard]]]]-[[frame]-[[paint]-[mushroom]]]]]', 125)",125,7,"[('[frame]-[[paint]-[rock]]', 40), ('[frame]-[[paint]-[sunflower]]', 40), ('[scissors]-[[scissors]-[[[paint]-[[scissors]-[[flower]-[cardboard]]]]-[[frame]-[[paint]-[mushroom]]]]]', 125)]",130,decorations
59,12,"('[frame]-[[paint]-[sunflower]]', '[scissors]-[[scissors]-[[[paint]-[[scissors]-[[flower]-[cardboard]]]]-[[frame]-[[paint]-[mushroom]]]]]')","('[[frame]-[[paint]-[sunflower]]]-[[scissors]-[[scissors]-[[[paint]-[[scissors]-[[flower]-[cardboard]]]]-[[frame]-[[paint]-[mushroom]]]]]]', 130)",130,6,"[('[frame]-[[paint]-[rock]]', 40), ('[[frame]-[[paint]-[sunflower]]]-[[scissors]-[[scissors]-[[[paint]-[[scissors]-[[flower]-[cardboard]]]]-[[frame]-[[paint]-[mushroom]]]]]]', 130)]",130,decorations
59,13,,,130,6,"[('[frame]-[[paint]-[rock]]', 40), ('[[frame]-[[paint]-[sunflower]]]-[[scissors]-[[scissors]-[[[paint]-[[scissors]-[[flower]-[cardboard]]]]-[[frame]-[[paint]-[mushroom]]]]]]', 130)]",130,decorations
60,0,"('thread', 'paper')","('[paper]-[thread]', 0)",0,8,"[('cardboard', 0), ('yarn', 0), ('flower', 0), ('[paper]-[thread]', 0)]",155,decorations
60,1,"('cardboard', 'flower')","('[flower]-[cardboard]', 30)",30,7,"[('yarn', 0), ('[paper]-[thread]', 0), ('[flower]-[cardboard]', 30)]",155,decorations
60,2,"('scissors', '[flower]-[cardboard]')","('[scissors]-[[flower]-[cardboard]]', 70)",70,7,"[('yarn', 0), ('[paper]-[thread]', 0), ('[scissors]-[[flower]-[cardboard]]', 70)]",155,decorations
60,3,"('paint', '[scissors]-[[flower]-[cardboard]]')","('[paint]-[[scissors]-[[flower]-[cardboard]]]', 100)",100,7,"[('yarn', 0), ('[paper]-[thread]', 0), ('[paint]-[[scissors]-[[flower]-[cardboard]]]', 100)]",155,decorations
60,4,"('paint', 'yarn')","('[paint]-[yarn]', 15)",100,7,"[('[paper]-[thread]', 0), ('[paint]-[[scissors]-[[flower]-[cardboard]]]', 100), ('[paint]-[yarn]', 15)]",155,decorations
60,5,"('pen', '[paper]-[thread]')","('[pen]-[[paper]-[thread]]', 40)",100,7,"[('[paint]-[[scissors]-[[flower]-[cardboard]]]', 100), ('[paint]-[yarn]', 15), ('[pen]-[[paper]-[thread]]', 40)]",155,decorations
60,6,"('scissors', '[pen]-[[paper]-[thread]]')","('[scissors]-[[pen]-[[paper]-[thread]]]', 80)",100,7,"[('[paint]-[[scissors]-[[flower]-[cardboard]]]', 100), ('[paint]-[yarn]', 15), ('[scissors]-[[pen]-[[paper]-[thread]]]', 80)]",155,decorations
60,7,"('paint', '[scissors]-[[pen]-[[paper]-[thread]]]')","('[paint]-[[scissors]-[[pen]-[[paper]-[thread]]]]', 110)",110,7,"[('[paint]-[[scissors]-[[flower]-[cardboard]]]', 100), ('[paint]-[yarn]', 15), ('[paint]-[[scissors]-[[pen]-[[paper]-[thread]]]]', 110)]",155,decorations
60,8,"('scissors', '[paint]-[yarn]')","('[scissors]-[[paint]-[yarn]]', 35)",110,7,"[('[paint]-[[scissors]-[[flower]-[cardboard]]]', 100), ('[paint]-[[scissors]-[[pen]-[[paper]-[thread]]]]', 110), ('[scissors]-[[paint]-[yarn]]', 35)]",155,decorations
60,9,"('frame', '[scissors]-[[paint]-[yarn]]')","('[frame]-[[scissors]-[[paint]-[yarn]]]', 60)",110,7,"[('[paint]-[[scissors]-[[flower]-[cardboard]]]', 100), ('[paint]-[[scissors]-[[pen]-[[paper]-[thread]]]]', 110), ('[frame]-[[scissors]-[[paint]-[yarn]]]', 60)]",155,decorations
